video_id,comment_id,video_title,channel_name,channel_id,author_name,author_channel_id,text,source_query,source_group,dataset_sources,author_handle,published_text,like_count_text,reply_count,is_pinned,viewer_rating,like_count,texto_original,texto_limpio,sentiment_label,sentiment_prob_NEG,sentiment_prob_NEU,sentiment_prob_POS
n8iP75gIpmw,UgwIiqrp6EYNoFmnBAR4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@carlosmedranovelasquez6380,UCN6qbfPSzFtjhqUDZ3Cv3CQ,"O sea que si es válido que se den sus gustos con el dinero de los guatemaltecos, es una sinverguenzada, para eso tienen jugosos salarios no le roben al pueblo",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@carlosmedranovelasquez6380,hace 2 años,2,0,False,,2.0,"O sea que si es válido que se den sus gustos con el dinero de los guatemaltecos, es una sinverguenzada, para eso tienen jugosos salarios no le roben al pueblo",válido dar gusto dinero guatemalteco sinverguenzado jugoso salario robir pueblo,NEG,0.9209767580032349,0.0625554546713829,0.016467783600091934
j43HgwYFKfk,UgwIlv8gtF3WKYfHSJJ4AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@lisss1908,UC95PSMouTx2N5CbSq0hIyrQ,😮,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@lisss1908,hace 1 año, ,0,False,,,😮,,NEU,0.2560139298439026,0.7021539211273193,0.04183214530348778
n8iP75gIpmw,UgwJ4UehO5E4j0niJU14AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@fredydomingo7062,UCueV9cTyTDwgQSec1x2dYgA,😂😂😂😂solo pajas😅😅que político gasta su dinero por el país,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@fredydomingo7062,hace 1 año, ,0,False,,,😂😂😂😂solo pajas😅😅que político gasta su dinero por el país,paja político gastar dinero país,NEG,0.6899163126945496,0.2889024019241333,0.02118130400776863
n8iP75gIpmw,UgwJMFYT7I9czw_oa0V4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@ManuelEdran,UC5H8ASmMC9WrURmzeB4ySog,No es el tema centrese y aclare...,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@ManuelEdran,hace 2 años,1,0,False,,1.0,No es el tema centrese y aclare...,tema centrese aclare,NEU,0.12742027640342712,0.7868338227272034,0.0857459157705307
n8iP75gIpmw,UgwJN55EmMcKPRb_AfB4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@fredymendez1786,UCHhHUjaMAZ8SiXdCUCj9DkQ,hay cosas que yo no entiendo de Guatemala que a mi suena ilogico. Dandole almuerzos gratis a funcionarios publico? a poco no es suficiente con todos los robos que hacen aparte de los salarios incontables que tienen. Porque no crean un fondo mas para las escuelas para que los niños desnutridos que seria de gran ayuda para los padres.,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@fredymendez1786,hace 2 años,1,0,False,,1.0,hay cosas que yo no entiendo de Guatemala que a mi suena ilogico. Dandole almuerzos gratis a funcionarios publico? a poco no es suficiente con todos los robos que hacen aparte de los salarios incontables que tienen. Porque no crean un fondo mas para las escuelas para que los niños desnutridos que seria de gran ayuda para los padres.,cosa entender guatemala suena ilogico dar él almuerzo gratis funcionario publico suficiente robo aparte salario incontabl crear fondo escuela niño desnutrido seriar ayuda padre,NEG,0.9748119711875916,0.021795833483338356,0.003392218379303813
n8iP75gIpmw,UgwKjHT5lyjLiqR9ym94AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@fredygarcia9151,UCgvw7xIdGFupzpt1Y_BFkEA,Si hacen algo bueno para guate es por eso que se les paga.,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@fredygarcia9151,hace 2 años,1,0,False,,1.0,Si hacen algo bueno para guate es por eso que se les paga.,guate pagar,POS,0.10073620826005936,0.20323234796524048,0.6960314512252808
j43HgwYFKfk,UgwL_UlN82zRUeNgVDh4AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@EdgarcalderonCalderong,UCeDNEtI8_a42bZ47wJiJMwQ,SECUESTRADOR DE LA U DE SAN CARLOS,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@EdgarcalderonCalderong,hace 1 año, ,0,False,,,SECUESTRADOR DE LA U DE SAN CARLOS,secuestrador san carlos,NEU,0.39244961738586426,0.5653051733970642,0.04224521666765213
6W4u8sGEnGM,UgwMfCTNaiukOxMqfON4AaABAg,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@mariogonzalezorellana8956,UCiOZX__1gahg1ypIj0_XG_w,Pero ya enseña,Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,/@mariogonzalezorellana8956,hace 6 días,1,0,False,,1.0,Pero ya enseña,enseño,NEU,0.08136382699012756,0.7566092610359192,0.16202688217163086
j43HgwYFKfk,UgwNvErOoJ_qRYF6TB94AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@Lyrics_GT,UCqCrvuoJpC-aVb0f4logQRQ,"Es una buena universidad, ahí estudio mi hermano, sin embargo es una universidad manchada por los malditos rojos, los asquerosos Comunistas que salen a manifestar en la huelga.",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@Lyrics_GT,hace 1 año, ,0,False,,,"Es una buena universidad, ahí estudio mi hermano, sin embargo es una universidad manchada por los malditos rojos, los asquerosos Comunistas que salen a manifestar en la huelga.",universidad estudiar hermano universidad manchado maldito rojo asqueroso comunista salir manifestar huelga,NEG,0.8715702891349792,0.08935917168855667,0.039070453494787216
TT4qJ5FXHYE,UgwO8kzHC551ofxNYCV4AaABAg,"I’x K’at: el primer equipo guatemalteco de pelota maya, conformado únicamente por mujeres.",Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@sarahernandez3873,UCld2stqxaVSk0QdGncM224A,¡Que excelente iniciativa y equipo de emprendimeitno por rescatar las tradiciones de Guatemala! Esperamos que puedan seguir avanzando y que este juego se vuelva algo mucho más popular entre las nuevas generaciones. ¡Bravo!,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@sarahernandez3873,hace 4 años,4,0,False,,4.0,¡Que excelente iniciativa y equipo de emprendimeitno por rescatar las tradiciones de Guatemala! Esperamos que puedan seguir avanzando y que este juego se vuelva algo mucho más popular entre las nuevas generaciones. ¡Bravo!,excelente iniciativa equipo emprendimeitno rescatar tradición guatemala esperar poder seguir avanzar juego volver popular generación bravo,POS,0.0044542644172906876,0.025670377537608147,0.9698753356933594
n8iP75gIpmw,UgwPCZZx2gI444cg2AV4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@VidalVillatoro-p4w,UCpIdtvoFHVLGASGB5ySqIEA,Este diputado no deja  hablar a los periodistas  y trata de confundir a la población con sus respuestas justificando las armadas que se da con el dinero del pu3blo,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@VidalVillatoro-p4w,hace 2 años,1,0,False,,1.0,Este diputado no deja  hablar a los periodistas  y trata de confundir a la población con sus respuestas justificando las armadas que se da con el dinero del pu3blo,diputado dejar hablar periodista confundir población respuesta justificar armada dinero pu3blo,NEG,0.9737553000450134,0.021440228447318077,0.004804516676813364
OkXlHx0hx-8,UgwRLgDGrh-_TEVNOYh4AaABAg,EE.UU. envía a mexicanos deportados a Guatemala antes de su regreso a México | Noticias Telemundo,Noticias Telemundo,UCRwA1NUcUnwsly35ikGhp0A,@Paul-gf7ec,UCtiHFjFu7d5v2XxHnKFUYig,También hay personas que se hacen pasar por mexicanos para que los deporté a México y regresar más rápido a Usa,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@Paul-gf7ec,hace 1 día, ,0,False,,,También hay personas que se hacen pasar por mexicanos para que los deporté a México y regresar más rápido a Usa,persona pasar mexicano deportar méxico regresar rápido,NEU,0.2297707498073578,0.7296841740608215,0.040545158088207245
zweosulrwA8,UgwSDn5aIUEZwOlx9c94AaABAg,Edén por Salud: empleo inclusivo para personas con discapacidad en Antigua | Super - Episodio 2,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@elioelias7267,UCQM2tCKRRytVDRxNUfCDqQQ,❤🎉,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@elioelias7267,hace 2 meses, ,0,False,,,❤🎉,,POS,0.033134058117866516,0.41005781292915344,0.5568081140518188
6W4u8sGEnGM,UgwSt406Q1HWBWCewI14AaABAg,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@AntonioChiyal-x5s,UCWvntqPQx99k_Z_skWKqNSA,5 anos mas precidente,Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,/@AntonioChiyal-x5s,hace 5 días,2,1,False,,2.0,5 anos mas precidente,ano precidente,NEU,0.10884176194667816,0.6455959677696228,0.24556227028369904
6W4u8sGEnGM,UgwSt406Q1HWBWCewI14AaABAg.Aa-KmSVE5UgAa-M7iXQwik,Inician los trabajos de recuperación del Puente Belice II.,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@Israel-u5i7i,UCoGdCoJg2Lh0OX_jv6cG16g,Ojalá se pudiera,Gobierno de la República de Guatemala,topic,youtube_guatemala_plus_comments.csv | youtube_lab_targets_small_comments.csv,/@Israel-u5i7i,hace 5 días, ,0,False,,,Ojalá se pudiera,ojalá poder,NEU,0.18084372580051422,0.5539582967758179,0.2651979327201843
n8iP75gIpmw,UgwTyYcT2aNvGA5DK4J4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@pablochitay46,UChgkn5Jt5tWKYMoEOuCjz3Q,Por primera vez deacuerdo con pedro.,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@pablochitay46,hace 2 años,2,0,False,,2.0,Por primera vez deacuerdo con pedro.,deacuerdo pedro,POS,0.014366346411406994,0.20404866337776184,0.7815849781036377
j43HgwYFKfk,UgwUZL4XYbr2lbEi1r94AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@pedroros6358,UCiC-Jn7wdgyQV4_Urk0DkWQ,"En julio de 2022 al haber asumido como Rector de Facto, eligieron a Héctor Hugo Pérez Aguilera como representante Titular de la USAC ante la Corte de Constitucionalidad.",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@pedroros6358,hace 1 año,1,0,False,,1.0,"En julio de 2022 al haber asumido como Rector de Facto, eligieron a Héctor Hugo Pérez Aguilera como representante Titular de la USAC ante la Corte de Constitucionalidad.",julio asumir rector facto elegir héctor hugo pérez aguilero representante titular usac corte constitucionalidad,NEU,0.15023544430732727,0.7764542698860168,0.07331029325723648
JkpVO1hx2f8,UgwXm2HjtCzRKiDHflJ4AaABAg,10 Preguntas a un año del Paro Nacional,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@lyacausa,UCQIdKuZ-OzuFqy0KjGrgesg,Guatemala solo cambia de dictadura cada 4 años,@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@lyacausa,hace 1 año,1,0,False,,1.0,Guatemala solo cambia de dictadura cada 4 años,guatemala cambiar dictadura año,NEG,0.729413628578186,0.2541269063949585,0.016459494829177856
n8iP75gIpmw,UgwY0wdDJRzHsTCnLbN4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@amyherrera7352,UCXr8_5WtGeipe4haOoQDgyQ,"Ala! Que tipo necio y descarado!  Hipócrita!
Comen y después hablan de desnutrición! Que colmo!
Gracias por cumplir con el mandato periodístico!",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@amyherrera7352,hace 2 años, ,0,False,,,"Ala! Que tipo necio y descarado!  Hipócrita!
Comen y después hablan de desnutrición! Que colmo!
Gracias por cumplir con el mandato periodístico!",ala tipo necio descarar hipócrita comen desnutrición colmo gracias cumplir mandato periodístico,NEG,0.9721691012382507,0.020458754152059555,0.007372118998318911
06mFNPU0aB8,UgwY2FW-3sBGV2CGxaJ4AaABAg,Capturan a presuntos delincuentes disfrazados de mujer señalados de cometer asalto,Noti7,UCVpSRoZgngfSL03Nlbjtq9A,@Historia-wm4os,UC_3xuTXvMIWU5MYP9HkJ3vQ,Excelente trabajo señores agentes que Dios me los cuide mucho,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@Historia-wm4os,hace 2 semanas,4,0,False,,4.0,Excelente trabajo señores agentes que Dios me los cuide mucho,excelente trabajo señor agente dios cuidir,POS,0.0042711300775408745,0.030406378209590912,0.9653224945068359
n8iP75gIpmw,UgwYTL5-XYvmQxsC3Bt4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@HaroldoCastillo-rh9iw,UCFjudnPLoaSL1BaRuLahyHg,"Estos siempre andan viendo como comen del pueblo. Si no les basta el sueldo, busquen otro trabajo y por qué lugares tan caros, porque no es su dinero...",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@HaroldoCastillo-rh9iw,hace 2 años,1,0,False,,1.0,"Estos siempre andan viendo como comen del pueblo. Si no les basta el sueldo, busquen otro trabajo y por qué lugares tan caros, porque no es su dinero...",andar ver comen pueblo bastar sueldo buscar trabajo lugar caro dinero,NEG,0.9705525636672974,0.02576926164329052,0.003678126959130168
n8iP75gIpmw,UgwYaHf9EYIl5Pf-y514AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@almacatalan2717,UC-pNP6RMFuLg_-x7Ah_0kEA,"Bien mentirosito ese diputado Nery Rodas, si tanto quiere a Guatemala que ellos paguen su almuerzo, porque el pueblo?",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@almacatalan2717,hace 2 años,5,0,False,,5.0,"Bien mentirosito ese diputado Nery Rodas, si tanto quiere a Guatemala que ellos paguen su almuerzo, porque el pueblo?",mentirosito diputado nery roda guatemala pagar almuerzo pueblo,NEG,0.9535378217697144,0.037694159895181656,0.008767975494265556
PjmxCj-a9Hg,UgwZw9X6DpxCIJ6YkXZ4AaABAg,Conferencia de Prensa del Gobierno de Guatemala. #LaRondaGt,Gobierno de la República de Guatemala,UC-ZtFBHzgkYFh7whZkuR_Ag,@rosadiaz9235,UC1Y7x3h0c95Z8kUhi-Tzaeg,Siii por tanta corrupción;; ay mucha muerte como en colombia ;; y en Guatemala;; todo porque no ay personas con un corazón;; dispuesto a cuidar del país y sacar adelante;;;,@GobiernodeGuatemala,topic,PjmxCj-a9Hg_out_comments.csv | youtube_guatemala_plus_comments.csv,/@rosadiaz9235,hace 1 año, ,0,False,,,Siii por tanta corrupción;; ay mucha muerte como en colombia ;; y en Guatemala;; todo porque no ay personas con un corazón;; dispuesto a cuidar del país y sacar adelante;;;,siii tanto corrupción ay muerte colombia guatemala ay persona corazón dispuesto cuidar país sacar,NEG,0.9177563786506653,0.07355949282646179,0.008684146218001842
OkXlHx0hx-8,Ugw_g00Bv3m-cnSxhMp4AaABAg,EE.UU. envía a mexicanos deportados a Guatemala antes de su regreso a México | Noticias Telemundo,Noticias Telemundo,UCRwA1NUcUnwsly35ikGhp0A,@marthareiss5434,UC1WlJfQmaIskYhP4gmWoamw,Que pena! Que la administración de Trump no ofrezca AMNISTÍA a los mexicanos u otros grupos de personas trabajadoras que ayudan a la mejora de este país. 😢,guatemala noticias,topic,youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@marthareiss5434,hace 1 día,2,1,False,,2.0,Que pena! Que la administración de Trump no ofrezca AMNISTÍA a los mexicanos u otros grupos de personas trabajadoras que ayudan a la mejora de este país. 😢,penar administración trump ofrecer amnistir mexicano grupo persona trabajador ayudar mejora país,NEG,0.9829134345054626,0.014352000318467617,0.002734529785811901
n8iP75gIpmw,Ugw_wfk-1nUcdyG3muZ4AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@isaaclopez7220,UC3MYTqpQqlWBuCB7Th0e0PA,"Me llega que saquen videos cortos porque el vídeo del programa de Con criterio es muy largo, pero vaya que es bueno",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@isaaclopez7220,hace 2 años,4,0,False,,4.0,"Me llega que saquen videos cortos porque el vídeo del programa de Con criterio es muy largo, pero vaya que es bueno",llegar sacar video corto vídeo programa criterio,POS,0.0074361166916787624,0.05396551638841629,0.9385984539985657
j43HgwYFKfk,UgwaGYcI3FekgL1PZct4AaABAg,La cooptación de Walter Mazariegos en la USAC,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@hendersonlopez3864,UCOcUI5XkTYNMSFhZNMIPpGg,"Urge convocar elecciones, los estudiantes estamos sufriendo con cada vez mas deficientes instalaciones, laboratorios y aulas. Ademas del abandono de Rectoria a las Facultades que siguen luchando contra su oposicion, o que se muestran renuentes a seguir sus ordenes, afectan directamente a los estudiantes, catedraticos, personal de servicios y limita su capacidad de brindar una educacion de calidad, y atender a la poblacion guatemalteca a travez de EPS y otros que ofrecen estas unidades academicas.",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@hendersonlopez3864,hace 1 año (editado),3,0,False,,3.0,"Urge convocar elecciones, los estudiantes estamos sufriendo con cada vez mas deficientes instalaciones, laboratorios y aulas. Ademas del abandono de Rectoria a las Facultades que siguen luchando contra su oposicion, o que se muestran renuentes a seguir sus ordenes, afectan directamente a los estudiantes, catedraticos, personal de servicios y limita su capacidad de brindar una educacion de calidad, y atender a la poblacion guatemalteca a travez de EPS y otros que ofrecen estas unidades academicas.",urge convocar elección estudiante sufrir deficiente instalación laboratorio aula abandono rectoria facultad seguir luchar oposicion mostrar renuent seguir orden afectar directamente estudiante catedratico personal servicio limitar capacidad brindar educacion calidad atender poblacion guatemaltecar travez eps ofrecer unidad academica,NEG,0.9759317636489868,0.021060721948742867,0.00300745852291584
n8iP75gIpmw,UgwaokeDKlLgSdqHpW94AaABAg,Qué rico come tu diputado,Quorum,UCE4rsXcgDb6e1-a9iTbWzfg,@OscarHernandez-q8y,UCOS8ViEkccrTZx2w2ccxotA,"Pero porque un desayuno de 250.00,  no habrá uno de 75.00?",@quorumgt/videos,channel,quorum_complete_comments.csv | youtube_guatemala_plus_comments.csv,/@OscarHernandez-q8y,hace 2 años,4,0,False,,4.0,"Pero porque un desayuno de 250.00,  no habrá uno de 75.00?",desayuno,NEU,0.4586734473705292,0.5135294795036316,0.02779708057641983
b_Hkrkl3adA,Ugwbnz3tRoBa7Vs3A3d4AaABAg,Bloqueos en Guatemala este 31 de agosto por alza en combustibles afectan rutas principales,PrensaLibreOficial,UCEepOY2svuxbsJ-zsAPT9Fg,@antonioduarte2288,UC3iIU62XKUOWuqL8BqBzj9A,Puro show esto solo para que los diputranzas les den su parte y autorizar subsidios al gas,guatemala noticias,topic,debug_comments_fixed2_comments.csv | youtube_guatemala_comments.csv | youtube_guatemala_plus_comments.csv,/@antonioduarte2288,hace 49 minutos, ,0,False,,,Puro show esto solo para que los diputranzas les den su parte y autorizar subsidios al gas,puro show diputranza dar autorizar subsidio gas,NEG,0.901703417301178,0.08987461030483246,0.008421952836215496
